,name,categories,lat,lng,zipcode
35848,New Tampa Nature Park,Trail,28.11362937,-82.3683621,33647
35849,Linksters Tap Room,Bar,28.1281311,-82.37035191,33647
35850,Lenny's Sub Shop,Sandwich Place,28.06951387,-82.3673202,33637
35851,Steak 'n Shake,American Restaurant,28.12717333,-82.36690253,33647
35852,Residence Inn Tampa North/I-75 Fletcher,Hotel,28.0680909,-82.3706181,33637
35853,FedEx Office Print & Ship Center,Shipping Store,28.12796,-82.369363,33647
35854,Hampton Inn & Suites Tampa-North,Hotel,28.06998361,-82.36592442,33637
35855,Winn-Dixie,Grocery Store,28.05341557,-82.3343388,33592
35856,Baskin-Robbins,Ice Cream Shop,28.14473363,-82.28231865,33647
35857,Circle K,Gas Station,28.047112,-82.24914,33592
35858,Redbox,Video Store,28.054136,-82.334937,33592
35859,Hilton Garden Inn,Hotel,28.06617235,-82.35925287,33637
35860,IHOP,Breakfast Spot,28.05536767,-82.36165329,33617
35861,Baskin-Robbins,Ice Cream Shop,28.06977223,-82.3626841,33637
35862,The Lodge at New Tampa,Veterinarian,28.13690849,-82.28465023,33592
35863,Dunkin',Donut Shop,28.015435,-82.245078,33527
35864,Pinch A Penny Pool Patio Spa,Pool,28.145413,-82.28264,33647
35865,McDonald's,Fast Food Restaurant,28.020994,-82.245088,33527
35866,Tre Figlie Pizza,Food Truck,28.04759141,-82.18794823,33618
35867,Diaz Lawn Service,Business Service,28.03064049,-82.19725143,33565
35868,Chipotle Mexican Grill,Mexican Restaurant,28.05487328,-82.42981196,33612
35869,Walking Trail,Bike Trail,28.462877,-82.19568,33523
35870,tribly,Playground,28.46011353,-82.19603729,33523
35871,Richloam Hiking Trails,Trail,28.50273028,-82.10785719,33597
35872,Hungry Howies,Pizza Place,27.93732755,-82.24430095,33594
35873,Steak 'n Shake,American Restaurant,27.93722913,-82.2418495,33594
35874,Beef O Bradys,Wings Joint,27.93687079,-82.24229667,33594
35875,Robongi,Sushi Restaurant,27.9366545,-82.24307299,33594
35876,Q Nails,Cosmetics Shop,27.9366765,-82.24356773,33594
35877,SR-60 & Miller Road,Intersection,27.93788256,-82.24479431,33594
35878,Miller Rd & SR 60,Intersection,27.93788335,-82.24389139,33594
35879,Spath Jewelers,Jewelry Store,27.9376618,-82.2436791,33594
35880,The Pottery Patch,Art Gallery,27.93676083,-82.24233755,33594
35881,simple life outfitters,Boutique,27.93674861,-82.24222534,33594
35882,Gerber Collision & Glass,Automotive Shop,27.93818843,-82.2420389,33594
35883,Reflections Hair Gallery and Spa,Salon / Barbershop,27.93740008,-82.24132559,33594
35884,Taco Bell,Fast Food Restaurant,27.9373063,-82.2504638,33594
35885,Hardee's / Red Burrito,Fast Food Restaurant,27.93731271,-82.2532223,33594
35886,Applebee's Grill + Bar,American Restaurant,27.93722899,-82.25513494,33594
35887,Ross Dress for Less,Clothing Store,27.93676795,-82.25580951,33594
35888,CVS pharmacy,Pharmacy,27.93740415,-82.2515984,33594
35889,Chase Bank,Bank,27.9372683,-82.2557758,33594
35890,Redbox,Video Store,27.937805,-82.251812,33594
35891,Zaxby's Chicken Fingers & Buffalo Wings,Fried Chicken Joint,27.938443,-82.253586,33594
35892,Mimi's Nails,Spa,27.93896011,-82.25618074,33594
35893,Great Clips,Salon / Barbershop,27.9365937,-82.2545868,33594
35894,Pizza Hut,Pizza Place,27.93915325,-82.25509197,33594
35895,SUBWAY,Sandwich Place,27.93895688,-82.25476562,33594
35896,Pet Supplies Plus,Pet Store,27.93670687,-82.25512974,33594
35897,Shell,Gas Station,27.93746248,-82.23665495,33594
35898,Firestone Complete Auto Care,Automotive Shop,27.93775,-82.25643,33594
35899,AT&T Wireless (Planet Cellular),Electronics Store,27.9383,-82.249357,33594
35900,Dunkin',Donut Shop,27.93837635,-82.24942055,33594
35901,Bright House,Business Service,27.94353097,-82.24829659,33594
35902,Family Firearms,Gun Shop,27.93705533,-82.23664193,33594
35903,Creature Castle Pet Store,Pet Store,27.93734997,-82.23624319,33594
35904,Suncoast Plastic Fabrication,Construction & Landscaping,27.941889,-82.236245,33594
35905,Valrico Recreation Center,Park,27.92808906,-82.24264451,33594
35906,Valrico Rams Youth Football and Cheerleading Practice Field @ Valrico Recreation Center,Park,27.92787813,-82.24288328,33594
35907,China Star,Chinese Restaurant,27.93885347,-82.25629075,33594
35908,Youfit Health Clubs,Gym,27.936091,-82.2640434,33511
35909,Taste Of India,Indian Restaurant,27.93809546,-82.27111884,33511
35910,Panda Express,Chinese Restaurant,27.93718468,-82.263894,33511
35911,SUBWAY,Sandwich Place,27.94038451,-82.26510737,33510
35912,Payless ShoeSource,Shoe Store,27.93813639,-82.26365401,33511
35913,Papa Murphy's,Pizza Place,27.92558415,-82.2710764,33511
35914,Moe's Southwest Grill,Mexican Restaurant,27.93708776,-82.26713242,33511
35915,Walmart Neighborhood Market,Grocery Store,27.92509341,-82.27045841,33511
35916,T-Mobile,Mobile Phone Shop,27.937168,-82.272801,33511
35917,Little Caesars,Pizza Place,27.9382512,-82.26402325,33511
35918,Murphy USA,Gas Station,27.93839706,-82.26546583,33511
35919,GameStop,Video Game Store,27.9381614,-82.26347283,33511
35920,ABC Fine Wine & Spirits,Liquor Store,27.936528,-82.263938,33511
35921,Tuesday Morning,Furniture / Home Store,27.92493616,-82.26973013,33511
35922,Circle K,Gas Station,27.923226,-82.272908,33511
35923,Clubhouse Sports Cafe,American Restaurant,27.95862643,-82.27666582,33510
35924,Circle K,Gas Station,27.95911187,-82.277149,33510
35925,Valrico Rd And Lumsden Rd,Intersection,27.92336146,-82.25277645,33594
35926,SUBWAY,Sandwich Place,27.91948635,-82.25897426,33594
35927,Moose Lodge 1880,Bar,27.92641567,-82.24501577,33594
35928,Miller Rd And Lumsden Rd,Intersection,27.92329602,-82.24438807,33594
35929,Walmart,Department Store,27.92069089,-82.24056986,33594
35930,A Caring Touch Skin Therapy,Health & Beauty Service,27.92358756,-82.26186991,33511
35931,Valrico Jogging Trail,Trail,27.91166687,-82.25255585,33594
35932,Orangetheory Fitness,Gym,27.895899,-82.243859,33596
35933,Joel's Pizza Palace,Pizza Place,27.89413694,-82.26794352,33596
35934,Nekter Juice Bar,Juice Bar,27.89055748,-82.2413724,33596
35935,Pizza Hut,Pizza Place,27.89600396,-82.24693134,33596
35936,Rosati's Pizza,Pizza Place,27.892498,-82.241875,33596
35937,Walgreens,Pharmacy,27.89314384,-82.26864746,33596
35938,Smoothie King,Smoothie Shop,27.89345172,-82.27257194,33511
35939,Dollar Tree,Discount Store,27.89128564,-82.27213297,33511
35940,GNC,Supplement Shop,27.89342528,-82.26773708,33596
35941,AT&T Authorized Retailer,Mobile Phone Shop,27.89208738,-82.24189412,33596
35942,Stearns Park,Park,27.88510925,-82.22586009,33594
35943,Hochholzer Painting Inc,Arts & Crafts Store,27.894577,-82.236083,33596
35944,Thornley's Tree Service,Construction & Landscaping,27.877118,-82.2329649,33596
35945,Chase Bank,Bank,27.892156,-82.243094,33596
35946,Great Clips,Salon / Barbershop,27.89038684,-82.24190354,33596
35947,Verizon Authorized Retailer – Cellular Sales,Mobile Phone Shop,27.89406564,-82.24470471,33596
35948,The UPS Store,Shipping Store,27.8923012,-82.2419015,33596
35949,Redbox,Video Store,27.89335369,-82.24255961,33596
35950,Snap Fitness Lithia,Gym,27.85286889,-82.22979607,33547
35951,Chili's Grill & Bar,Tex-Mex Restaurant,27.89177558,-82.24264729,33596
35952,Wendy's,Fast Food Restaurant,27.89412056,-82.24941909,33596
35953,Domino's Pizza,Pizza Place,27.89404013,-82.25750511,33596
35954,Walgreens,Pharmacy,27.89313906,-82.24250602,33596
35955,CVS pharmacy,Pharmacy,27.890881,-82.25957,33594
35956,The Water Hole,Bar,27.89078447,-82.26892433,33596
35957,Payless ShoeSource,Shoe Store,27.8913753,-82.27075561,33511
35958,Redbox,Video Store,27.893632,-82.268981,33596
35959,Papa John's Pizza,Pizza Place,27.89055506,-82.26835458,33596
35960,McDonald's,Fast Food Restaurant,27.893238,-82.270428,33511
35961,Days Inn Brooksville,Hotel,28.52440307,-82.23283317,34602
35962,Dairy Queen,Fast Food Restaurant,28.54520293,-82.40052379,34601
35963,Luigis Pizza,Breakfast Spot,28.54982105,-82.3984389,34601
35964,CVS pharmacy,Pharmacy,28.54062454,-82.40280539,34601
35965,Dollar Tree,Discount Store,28.53988527,-82.40594911,34601
35966,mykonos II,Greek Restaurant,28.544604,-82.372046,34601
35967,Fitness Live 24,Gym,28.53930331,-82.4026004,34601
35968,Dollar General,Discount Store,27.712184,-82.304391,33598
35969,Circle K,Gas Station,27.712491,-82.321422,33598
35970,Shell,Gas Station,27.7122725,-82.32006246,33598
35971,El Sol Restaurant,Mexican Restaurant,27.71222346,-82.29817243,33598
35972,Ana's Restaurant,Mexican Restaurant,27.71233982,-82.30168535,33598
35973,Julia's Tacos,Mexican Restaurant,27.71249036,-82.30254948,33598
35974,Don Julio's Cockteles,Mexican Restaurant,27.7125651,-82.31763568,33598
35975,Rachel's Country Kitchen,Food,27.712491,-82.32157,33598
35976,The North Pole Of Florida,History Museum,27.64515927,-82.3459864,33598
35977,Mango Jo's,Dive Bar,27.7135879,-82.39853645,33570
35978,First Watch,Breakfast Spot,27.948712,-82.459507,33602
35979,The Anchor Bar Downtown,Bar,27.94911472,-82.45889886,33602
35980,Pita Pit,Sandwich Place,27.94911895,-82.45897854,33602
35981,Starbucks,Coffee Shop,27.946399,-82.457884,33602
35982,Bavaro's Pizza Napoletana & Pastaria,Pizza Place,27.94903102,-82.45859077,33602
35983,Bamboozle Cafe,Vietnamese Restaurant,27.94854289,-82.45935449,33602
35984,European Wax Center Downtown Tampa,Health & Beauty Service,27.94660216,-82.45879548,33602
35985,Inside The Box,Tapas Restaurant,27.94841587,-82.45925784,33602
35986,Dough Nation,Ice Cream Shop,27.94836823,-82.45919413,33602
35987,Hilton Tampa Downtown,Hotel,27.94607578,-82.45771945,33602
35988,Tampa Pizza Company,Pizza Place,27.94970407,-82.45991557,33602
35989,Paninoteca Mediterranean Cafe,Mediterranean Restaurant,27.94907028,-82.45859235,33602
35990,Pokeys Rock and Rolls,Sports Bar,27.94800414,-82.45973685,33602
35991,Tampa Downtown Market,Flea Market,27.94913513,-82.46011518,33602
35992,Moxies Cafe & Caterer,Café,27.94847562,-82.45935335,33602
35993,Spain Restaurant and Toma Bar,Spanish Restaurant,27.94852144,-82.45925579,33602
35994,Bruegger's,Bagel Shop,27.9477372,-82.45583374,33602
35995,Holy Hog Barbeque,BBQ Joint,27.94772694,-82.45798014,33602
35996,On A Roll,Asian Restaurant,27.94568941,-82.45740683,33602
35997,Anise Global Gastrobar,Gastropub,27.94949381,-82.46055888,33602
35998,Taco Bus,Mexican Restaurant,27.94866485,-82.45827985,33602
35999,TooJay's Gourmet Deli,Deli / Bodega,27.9473517,-82.45633396,33602
36000,Lykes Gaslight Square Park,Park,27.94779013,-82.45824269,33602
36001,Fusion bowl,Asian Restaurant,27.94848922,-82.4556354,33602
36002,Malio's Prime Steakhouse,Steakhouse,27.94716379,-82.46064431,33602
36003,Falafel Inn - Mediterranean Grill,Mediterranean Restaurant,27.95015917,-82.46005789,33602
36004,Aloft Tampa Downtown,Hotel,27.9466804,-82.4600662,33602
36005,Hattricks,Sports Bar,27.94486109,-82.45694496,33602
36006,Le Méridien Tampa,Hotel,27.950166,-82.4576532,33602
36007,Glazer Children's Museum,Museum,27.94935536,-82.4614867,33602
36008,Duckweed Urban Market,Market,27.95028887,-82.46003939,33602
36009,TAPS Bar & Lounge,Bar,27.94992726,-82.46072405,33602
36010,Si-am Thai Restaurant,Thai Restaurant,27.95047671,-82.45901111,33602
36011,The Attic Café & Bar,Café,27.94857475,-82.45609968,33602
36012,Kahwa Espresso Bar at Element,Coffee Shop,27.95051009,-82.46015802,33602
36013,Caffeine Tampa,Coffee Shop,27.95126615,-82.46012314,33602
36014,Tijuana Flats,Tex-Mex Restaurant,27.950575,-82.457178,33612
36015,Tampa Museum of Art,Art Museum,27.94933925,-82.46279509,33602
36016,Jaeb Theater,Theater,27.95111768,-82.46321568,33602
36017,Art of the Brick Tampa,Art Gallery,27.94718282,-82.45224899,33602
36018,Curtis Hixon Waterfront Dog Park,Dog Run,27.94954752,-82.46343328,33602
36019,Buddy Brew Coffee,Coffee Shop,27.94495984,-82.46459344,33606
36020,Mise en Place,American Restaurant,27.94471944,-82.46518903,33606
36021,Jobsite Theater,Theater,27.95107565,-82.46348816,33602
36022,Publix,Grocery Store,27.94204293,-82.46025181,33606
36023,Zudar's on Platt,American Restaurant,27.94195014,-82.46115445,33606
36024,Carol Morsani Hall,Theater,27.95159029,-82.46450299,33602
36025,Fly Bar & Restaurant,Wine Bar,27.95363528,-82.46032223,33602
36026,Chick-fil-A,Fast Food Restaurant,27.945918,-82.465605,33606
36027,"Ford Thunder Alley - West Plaza, Tampa Bay Times Forum",Hockey Field,27.94306547,-82.45269055,33602
36028,Louise Lykes Ferguson Hall,Theater,27.95112495,-82.46425355,33602
36029,Yoga Downtown Tampa,Yoga Studio,27.95123483,-82.46020949,33602
36030,Warby Parker at Oxford Exchange,Optical Shop,27.94479736,-82.46458217,33606
36031,Henry B. Plant Museum,Museum,27.94631717,-82.46404253,33606
36032,Cafe Perera,Cuban Restaurant,27.95040426,-82.45616396,33602
36033,Bayshore Fitness Walk,Trail,27.94011977,-82.46017337,33606
36034,Tampa Bay Sports,Gift Shop,27.94304754,-82.4526454,33602
36035,Patel Conservatory,School,27.95225054,-82.46440962,33602
36036,TeBella,Tea Room,27.94495549,-82.46459917,33606
36037,Perry Harvey Park,Skate Park,27.95496699,-82.45542329,33602
36038,Chase Club,Lounge,27.9422461,-82.45150138,33602
36039,Bud Light Party Deck,Sports Bar,27.94306036,-82.45261524,33602
36040,Cotanchobee Fort Brooke Park,Park,27.94161,-82.452102,33602
36041,Columbia Cafe,Spanish Restaurant,27.94201202,-82.45002208,33602
36042,The Retreat,Bar,27.94483572,-82.46400491,33606
36043,edison: food+drink lab,New American Restaurant,27.94450214,-82.46915252,33606
36044,The UPS Store,Shipping Store,27.94205723,-82.46297067,33606
36045,Tampa Bay History Center,History Museum,27.94207114,-82.45010679,33602
36046,Jacksons Bistro,Bar,27.93898218,-82.45464876,33602
36047,Boca Kitchen Bar & Market,Restaurant,27.94180944,-82.46863828,33606
36048,Pour House at Grand Central,Bar,27.95135692,-82.4477395,33602
36049,Crunch - Channelside,Gym,27.951152,-82.44794,33602
36050,Four Green Fields Running Club,Track,27.94190666,-82.46192415,33606
36051,Walgreens,Pharmacy,27.94218103,-82.46343685,33606
36052,Cena,Italian Restaurant,27.95156939,-82.44786876,33602
36053,Julian B. Lane Riverfront Park,Park,27.95213237,-82.46696996,33607
36054,CFL Print,Print Shop,27.94459724,-82.4480474,33602
36055,Noble Rice,Sushi Restaurant,27.941799,-82.468155,33606
36056,Oceanic Supermarket,Supermarket,27.95773162,-82.46062528,33602
36057,Bella Prana Yoga and Meditation,Yoga Studio,27.94427847,-82.46975666,33606
36058,Cafe Hey,Coffee Shop,27.95722636,-82.46036218,33602
36059,Flicks & Food Trucks,Food Truck,27.95179273,-82.44813885,33602
36060,Victory Coffee & Tea Bar,Coffee Shop,27.94722429,-82.44673382,33602
36061,Fermented Reality,Beer Garden,27.94292915,-82.44719707,33602
36062,Hidden Springs Ale Works,Brewery,27.95931028,-82.46021535,33602
36063,The Florida Aquarium,Aquarium,27.94404344,-82.44525555,33602
36064,Port of Tampa,Harbor / Marina,27.94574071,-82.44447783,33602
36065,Garagiste Meadery,Brewery,27.95888687,-82.45971452,33602
36066,Heights Public Market At Tampa Armature Works,Market,27.96093381,-82.4639408,33602
36067,Dunkin',Donut Shop,27.94446423,-82.4765137,33606
36068,Petra Middle Eastern Cuisine,Mediterranean Restaurant,27.94454462,-82.47120126,33606
36069,Tijuana Flats,Mexican Restaurant,27.94180507,-82.47658711,33606
36070,Bay City Tattoo Inc,Tattoo Parlor,27.96034665,-82.44058925,33605
36071,King Corona Cigars Cafe & Bar,Smoke Shop,27.96026558,-82.44212409,33605
36072,Jersey Mike's Subs,Sandwich Place,27.94506,-82.481749,33606
36073,Mr. Penguin Frozen Dessert,Ice Cream Shop,27.94175656,-82.47970701,33606
36074,The Hyppo Gourmet Ice Pops,Ice Cream Shop,27.96095845,-82.44162287,33605
36075,Publix GreenWise Market,Grocery Store,27.94134967,-82.48461538,33609
36076,TheYbor City Wine Bar,Wine Bar,27.96040321,-82.44168817,33605
36077,"New York, New York",Pizza Place,27.93891369,-82.48308758,33606
36078,Tabanero Cigars,Smoke Shop,27.9600225,-82.4415662,33605
36079,Zydeco Brew Werks,Brewery,27.96033065,-82.43786102,33605
36080,The RITZ Ybor,Music Venue,27.96011524,-82.4429152,33605
36081,Al's Finger Lickin Good Bar Bq,BBQ Joint,27.95928584,-82.43912892,33605
36082,Smoothie King,Smoothie Shop,27.937501,-82.482408,33606
36083,Oggi Italian,Restaurant,27.92648446,-82.45348032,33606
36084,Daily Eats,Breakfast Spot,27.93492412,-82.48311245,33606
36085,Haven,Restaurant,27.93346016,-82.48301124,33606
36086,Tre Amici @ The Bunker,American Restaurant,27.96134028,-82.43786761,33605
36087,717 South,Italian Restaurant,27.93617089,-82.48311629,33606
36088,Centennial Park,Park,27.96133375,-82.43869492,33605
36089,Rollin Oats Market & Cafe,Health Food Store,27.9529376,-82.4924656,33607
36090,Sushi Ninja,Korean Restaurant,27.94451618,-82.49175177,33609
36091,Antojito's Latin Cravings,Latin American Restaurant,27.96648025,-82.48311934,33607
36092,Alessi Bakery & Deli,Sandwich Place,27.95220998,-82.48993746,33609
36093,Chocolate Pi,Bakery,27.93106784,-82.48320934,33606
36094,La Teresita,Cuban Restaurant,27.96662301,-82.49665418,33607
36095,Total Wine & More,Liquor Store,27.9582619,-82.506304,33607
36096,Cigar City Brewing,Brewery,27.9591349,-82.50920942,33607
36097,West Tampa Sandwich Shop,Cuban Restaurant,27.97341488,-82.48500473,33607
36098,"Renzo's Gourmet, South Tampa",Argentinian Restaurant,27.94470928,-82.50335031,33609
36099,Trader Joe's,Grocery Store,27.93723332,-82.50642626,33609
36100,Wawa,Convenience Store,27.948963,-82.50491,33609
36101,Donatello,Italian Restaurant,27.94692136,-82.50598025,33609
36102,Xtreme Juice,Juice Bar,27.93788015,-82.50593563,33609
36103,Chick-fil-A,Fast Food Restaurant,27.9388257,-82.5062009,33609
36104,Cooper's Hawk,American Restaurant,27.96550564,-82.51217031,33607
36105,Texas de Brazil,Brazilian Restaurant,27.96502806,-82.51273737,33607
36106,Raymond James Stadium,Football Stadium,27.97583177,-82.50335455,33607
36107,Tiffany & Co.,Jewelry Store,27.9646272,-82.5194897,33607
36108,LUSH,Cosmetics Shop,27.964048,-82.521605,33607
36109,Ebar,Diner,27.96560931,-82.52112373,33607
36110,Eddie V's Prime Seafood,Seafood Restaurant,27.96014755,-82.51850219,33607
36111,International Plaza and Bay Street,Shopping Mall,27.96087436,-82.5230889,33607
36112,Life Time Athletic and Life Spa,Gym,27.96097152,-82.52385333,33607
36113,TONI&GUY,Salon / Barbershop,27.96433248,-82.52213964,33607
36114,Nordstrom,Department Store,27.96376452,-82.52243578,33607
36115,Seasons 52,New American Restaurant,27.94640603,-82.52477224,33609
36116,Ocean Prime,Seafood Restaurant,27.9611977,-82.5231277,33607
36117,Maggiano's Little Italy,Italian Restaurant,27.94656726,-82.52629217,33609
36118,Brio Tuscan Grille,Italian Restaurant,27.96552408,-82.52057011,33607
36119,The Cheesecake Factory,American Restaurant,27.96606289,-82.52119793,33607
36120,DICK'S Sporting Goods,Sporting Goods Shop,27.94653185,-82.52913237,33609
36121,Rental Car Center,Rental Car Location,27.96369712,-82.53547226,33607
